5188.0305438  -162.207  3.547   0  0  
5196.8468614  -191.867  2.735   0  0  
5197.9300834  -206.846  4.282   0  0  
5198.9615103  -181.584  2.974   0  0  
5229.8603387    31.583  3.368   0  0  
5250.8671420   233.202  2.719   0  0  
5255.8078868  -206.649  2.252   0  0  
5256.8957647  -204.966  2.627   0  0  
5260.8152146   180.994  2.660   0  0  
5284.7867275   216.651  2.871   0  0  
5285.8140215   236.385  4.084   0  0  
5289.7885953   -96.328  2.374   0  0  
5312.7438303   -52.304  2.867   0  0  
5438.1282287  -168.790  2.831   0  0  
5521.9594323  -130.776  2.570   0  0  
5543.0899218    11.793  2.930   0  0  
5545.9838837  -156.195  2.849   0  0  
5559.9152033   132.147  1.558   0  0  
5636.8433023  -137.903  2.614   0  0  
5671.7699036  -102.032  2.432   0  0  
5672.7718955  -189.815  2.533   0  0  
5673.7880314  -199.358  2.796   0  0  
5852.0126148    74.737  3.098   0  0  
5878.9980568  -209.701  3.836   0  0  
5901.9607633  -190.862  2.966   0  0  
5928.7669001   122.703  0.816   0  0  
6197.0817877   213.631  3.471   0  0  
6210.0908535   178.304  3.112   0  0  
6637.9452447   211.188  3.128   0  0    
