5790.832   −19922.    43.0  0  0 
5822.737   −20332.    61.0  0  0 
5845.680   −19761.    46.0  0  0 
5856.650   −20021.    47.0  0  0 
5867.617   −20295.    51.0  0  0 
5869.614   −20282.    48.0  0  0 
5876.596   −20115.    40.0  0  0 
