6174.4128054    −38006.8    4.7    0  0  
6174.4247685    −38011.8    4.4    0  0  
6174.5113162    −38115.5    4.8    0  0  
6174.5232873    −38128.7    5.0    0  0  
6176.5702612    −38084.6    7.5    0  0  
6177.5788490    −38311.6    7.4    0  0  
6177.5954171    −38310.1    10.4    0  0  
6178.5619923    −37885.3    13.5    0  0  
6179.6162127    −37836.5    19.7    0  0  
6180.5669062    −38291.1    6.7    0  0  
6182.5996329    −37781.7    6.0    0  0  
