descriptor x_range m_kepler 
   5981.202346     -38.267591 
   5981.212346     -38.266243 
   5981.222346     -38.264829 
   5981.232346     -38.263351 
   5981.242346     -38.261807 
   5981.252346     -38.260197 
   5981.262346     -38.258523 
   5981.272346     -38.256782 
   5981.282346     -38.254976 
   5981.292346     -38.253104 
   5981.302346     -38.251167 
   5981.312346     -38.249163 
   5981.322346     -38.247094 
   5981.332346     -38.244958 
   5981.342346     -38.242756 
   5981.352346     -38.240487 
   5981.362346     -38.238152 
   5981.372346     -38.235751 
   5981.382346     -38.233283 
   5981.392346     -38.230748 
   5981.402346     -38.228146 
   5981.412346     -38.225477 
   5981.422346     -38.222741 
   5981.432346     -38.219938 
   5981.442346     -38.217067 
   5981.452346     -38.214129 
   5981.462346     -38.211124 
   5981.472346     -38.208051 
   5981.482346     -38.204910 
   5981.492346     -38.201701 
   5981.502346     -38.198425 
   5981.512346     -38.195080 
   5981.522346     -38.191667 
   5981.532346     -38.188186 
   5981.542346     -38.184637 
   5981.552346     -38.181019 
   5981.562346     -38.177332 
   5981.572346     -38.173577 
   5981.582346     -38.169753 
   5981.592346     -38.165860 
   5981.602346     -38.161897 
   5981.612346     -38.157866 
   5981.622346     -38.153766 
   5981.632346     -38.149596 
   5981.642346     -38.145356 
   5981.652346     -38.141047 
   5981.662346     -38.136668 
   5981.672346     -38.132220 
   5981.682346     -38.127701 
   5981.692346     -38.123112 
   5981.702346     -38.118453 
   5981.712346     -38.113724 
   5981.722346     -38.108925 
   5981.732346     -38.104054 
   5981.742346     -38.099114 
   5981.752346     -38.094102 
   5981.762346     -38.089020 
   5981.772346     -38.083866 
   5981.782346     -38.078642 
   5981.792346     -38.073346 
   5981.802346     -38.067978 
   5981.812346     -38.062540 
   5981.822346     -38.057029 
   5981.832346     -38.051447 
   5981.842346     -38.045793 
   5981.852346     -38.040068 
   5981.862346     -38.034270 
   5981.872346     -38.028399 
   5981.882346     -38.022457 
   5981.892346     -38.016442 
   5981.902346     -38.010354 
   5981.912346     -38.004194 
   5981.922346     -37.997961 
   5981.932346     -37.991655 
   5981.942346     -37.985275 
   5981.952346     -37.978823 
   5981.962346     -37.972297 
   5981.972346     -37.965698 
   5981.982346     -37.959025 
   5981.992346     -37.952279 
   5982.002346     -37.945458 
   5982.012346     -37.938564 
   5982.022346     -37.931595 
   5982.032346     -37.924553 
   5982.042346     -37.917436 
   5982.052346     -37.910244 
   5982.062346     -37.902978 
   5982.072346     -37.895637 
   5982.082346     -37.888221 
   5982.092346     -37.880730 
   5982.102346     -37.873164 
   5982.112346     -37.865523 
   5982.122346     -37.857806 
   5982.132346     -37.850014 
   5982.142346     -37.842146 
   5982.152346     -37.834202 
   5982.162346     -37.826182 
   5982.172346     -37.818086 
   5982.182346     -37.809914 
   5982.192346     -37.801666 
   5982.202346     -37.793341 
   5982.212346     -37.784939 
   5982.222346     -37.776461 
   5982.232346     -37.767905 
   5982.242346     -37.759273 
   5982.252346     -37.750563 
   5982.262346     -37.741777 
   5982.272346     -37.732912 
   5982.282346     -37.723970 
   5982.292346     -37.714950 
   5982.302346     -37.705853 
   5982.312346     -37.696677 
   5982.322346     -37.687423 
   5982.332346     -37.678091 
   5982.342346     -37.668680 
   5982.352346     -37.659191 
   5982.362346     -37.649623 
   5982.372346     -37.639976 
   5982.382346     -37.630249 
   5982.392346     -37.620444 
   5982.402346     -37.610560 
   5982.412346     -37.600595 
   5982.422346     -37.590552 
   5982.432346     -37.580428 
   5982.442346     -37.570225 
   5982.452346     -37.559941 
   5982.462346     -37.549577 
   5982.472346     -37.539133 
   5982.482346     -37.528608 
   5982.492346     -37.518003 
   5982.502346     -37.507317 
   5982.512346     -37.496549 
   5982.522346     -37.485701 
   5982.532346     -37.474771 
   5982.542346     -37.463760 
   5982.552346     -37.452667 
   5982.562346     -37.441493 
   5982.572346     -37.430236 
   5982.582346     -37.418898 
   5982.592346     -37.407477 
   5982.602346     -37.395974 
   5982.612346     -37.384388 
   5982.622346     -37.372720 
   5982.632346     -37.360969 
   5982.642346     -37.349135 
   5982.652346     -37.337217 
   5982.662346     -37.325216 
   5982.672346     -37.313132 
   5982.682346     -37.300964 
   5982.692346     -37.288713 
   5982.702346     -37.276377 
   5982.712346     -37.263957 
   5982.722346     -37.251453 
   5982.732346     -37.238864 
   5982.742346     -37.226191 
   5982.752346     -37.213433 
   5982.762346     -37.200590 
   5982.772346     -37.187662 
   5982.782346     -37.174648 
   5982.792346     -37.161549 
   5982.802346     -37.148365 
   5982.812346     -37.135095 
   5982.822346     -37.121738 
   5982.832346     -37.108296 
   5982.842346     -37.094767 
   5982.852346     -37.081152 
   5982.862346     -37.067450 
   5982.872346     -37.053661 
   5982.882346     -37.039786 
   5982.892346     -37.025823 
   5982.902346     -37.011773 
   5982.912346     -36.997635 
   5982.922346     -36.983410 
   5982.932346     -36.969096 
   5982.942346     -36.954695 
   5982.952346     -36.940206 
   5982.962346     -36.925628 
   5982.972346     -36.910961 
   5982.982346     -36.896206 
   5982.992346     -36.881362 
   5983.002346     -36.866429 
   5983.012346     -36.851407 
   5983.022346     -36.836295 
   5983.032346     -36.821093 
   5983.042346     -36.805802 
   5983.052346     -36.790420 
   5983.062346     -36.774949 
   5983.072346     -36.759387 
   5983.082346     -36.743734 
   5983.092346     -36.727991 
   5983.102346     -36.712157 
   5983.112346     -36.696232 
   5983.122346     -36.680215 
   5983.132346     -36.664107 
   5983.142346     -36.647908 
   5983.152346     -36.631616 
   5983.162346     -36.615233 
   5983.172346     -36.598757 
   5983.182346     -36.582189 
   5983.192346     -36.565528 
   5983.202346     -36.548774 
   5983.212346     -36.531928 
   5983.222346     -36.514988 
   5983.232346     -36.497955 
   5983.242346     -36.480828 
   5983.252346     -36.463608 
   5983.262346     -36.446293 
   5983.272346     -36.428884 
   5983.282346     -36.411382 
   5983.292346     -36.393784 
   5983.302346     -36.376092 
   5983.312346     -36.358305 
   5983.322346     -36.340422 
   5983.332346     -36.322445 
   5983.342346     -36.304371 
   5983.352346     -36.286202 
   5983.362346     -36.267938 
   5983.372346     -36.249576 
   5983.382346     -36.231119 
   5983.392346     -36.212565 
   5983.402346     -36.193914 
   5983.412346     -36.175167 
   5983.422346     -36.156322 
   5983.432346     -36.137380 
   5983.442346     -36.118340 
   5983.452346     -36.099203 
   5983.462346     -36.079967 
   5983.472346     -36.060633 
   5983.482346     -36.041201 
   5983.492346     -36.021670 
   5983.502346     -36.002041 
   5983.512346     -35.982312 
   5983.522346     -35.962484 
   5983.532346     -35.942557 
   5983.542346     -35.922530 
   5983.552346     -35.902403 
   5983.562346     -35.882176 
   5983.572346     -35.861849 
   5983.582346     -35.841421 
   5983.592346     -35.820893 
   5983.602346     -35.800263 
   5983.612346     -35.779532 
   5983.622346     -35.758700 
   5983.632346     -35.737766 
   5983.642346     -35.716731 
   5983.652346     -35.695593 
   5983.662346     -35.674353 
   5983.672346     -35.653010 
   5983.682346     -35.631565 
   5983.692346     -35.610017 
   5983.702346     -35.588366 
   5983.712346     -35.566611 
   5983.722346     -35.544752 
   5983.732346     -35.522790 
   5983.742346     -35.500724 
   5983.752346     -35.478553 
   5983.762346     -35.456278 
   5983.772346     -35.433898 
   5983.782346     -35.411413 
   5983.792346     -35.388822 
   5983.802346     -35.366127 
   5983.812346     -35.343325 
   5983.822346     -35.320418 
   5983.832346     -35.297404 
   5983.842346     -35.274285 
   5983.852346     -35.251058 
   5983.862346     -35.227724 
   5983.872346     -35.204284 
   5983.882346     -35.180736 
   5983.892346     -35.157081 
   5983.902346     -35.133317 
   5983.912346     -35.109446 
   5983.922346     -35.085466 
   5983.932346     -35.061378 
   5983.942346     -35.037181 
   5983.952346     -35.012875 
   5983.962346     -34.988459 
   5983.972346     -34.963934 
   5983.982346     -34.939300 
   5983.992346     -34.914555 
   5984.002346     -34.889700 
   5984.012346     -34.864735 
   5984.022346     -34.839658 
   5984.032346     -34.814471 
   5984.042346     -34.789173 
   5984.052346     -34.763763 
   5984.062346     -34.738241 
   5984.072346     -34.712607 
   5984.082346     -34.686861 
   5984.092346     -34.661002 
   5984.102346     -34.635031 
   5984.112346     -34.608947 
   5984.122346     -34.582749 
   5984.132346     -34.556438 
   5984.142346     -34.530013 
   5984.152346     -34.503474 
   5984.162346     -34.476820 
   5984.172346     -34.450052 
   5984.182346     -34.423169 
   5984.192346     -34.396171 
   5984.202346     -34.369058 
   5984.212346     -34.341829 
   5984.222346     -34.314484 
   5984.232346     -34.287023 
   5984.242346     -34.259445 
   5984.252346     -34.231751 
   5984.262346     -34.203940 
   5984.272346     -34.176011 
   5984.282346     -34.147965 
   5984.292346     -34.119801 
   5984.302346     -34.091519 
   5984.312346     -34.063119 
   5984.322346     -34.034601 
   5984.332346     -34.005963 
   5984.342346     -33.977206 
   5984.352346     -33.948330 
   5984.362346     -33.919334 
   5984.372346     -33.890218 
   5984.382346     -33.860982 
   5984.392346     -33.831625 
   5984.402346     -33.802147 
   5984.412346     -33.772549 
   5984.422346     -33.742829 
   5984.432346     -33.712987 
   5984.442346     -33.683023 
   5984.452346     -33.652937 
   5984.462346     -33.622729 
   5984.472346     -33.592398 
   5984.482346     -33.561943 
   5984.492346     -33.531366 
   5984.502346     -33.500664 
   5984.512346     -33.469839 
   5984.522346     -33.438889 
   5984.532346     -33.407815 
   5984.542346     -33.376616 
   5984.552346     -33.345292 
   5984.562346     -33.313842 
   5984.572346     -33.282267 
   5984.582346     -33.250566 
   5984.592346     -33.218738 
   5984.602346     -33.186784 
   5984.612346     -33.154702 
   5984.622346     -33.122494 
   5984.632346     -33.090158 
   5984.642346     -33.057694 
   5984.652346     -33.025102 
   5984.662346     -32.992382 
   5984.672346     -32.959533 
   5984.682346     -32.926555 
   5984.692346     -32.893447 
   5984.702346     -32.860210 
   5984.712346     -32.826843 
   5984.722346     -32.793345 
   5984.732346     -32.759717 
   5984.742346     -32.725959 
   5984.752346     -32.692068 
   5984.762346     -32.658047 
   5984.772346     -32.623893 
   5984.782346     -32.589608 
   5984.792346     -32.555190 
   5984.802346     -32.520639 
   5984.812346     -32.485955 
   5984.822346     -32.451137 
   5984.832346     -32.416186 
   5984.842346     -32.381101 
   5984.852346     -32.345881 
   5984.862346     -32.310527 
   5984.872346     -32.275038 
   5984.882346     -32.239413 
   5984.892346     -32.203652 
   5984.902346     -32.167756 
   5984.912346     -32.131723 
   5984.922346     -32.095553 
   5984.932346     -32.059247 
   5984.942346     -32.022803 
   5984.952346     -31.986222 
   5984.962346     -31.949502 
   5984.972346     -31.912644 
   5984.982346     -31.875647 
   5984.992346     -31.838512 
   5985.002346     -31.801237 
   5985.012346     -31.763822 
   5985.022346     -31.726268 
   5985.032346     -31.688573 
   5985.042346     -31.650737 
   5985.052346     -31.612760 
   5985.062346     -31.574642 
   5985.072346     -31.536382 
   5985.082346     -31.497980 
   5985.092346     -31.459436 
   5985.102346     -31.420748 
   5985.112346     -31.381918 
   5985.122346     -31.342944 
   5985.132346     -31.303826 
   5985.142346     -31.264565 
   5985.152346     -31.225158 
   5985.162346     -31.185607 
   5985.172346     -31.145910 
   5985.182346     -31.106068 
   5985.192346     -31.066080 
   5985.202346     -31.025946 
   5985.212346     -30.985665 
   5985.222346     -30.945236 
   5985.232346     -30.904661 
   5985.242346     -30.863938 
   5985.252346     -30.823066 
   5985.262346     -30.782046 
   5985.272346     -30.740877 
   5985.282346     -30.699559 
   5985.292346     -30.658092 
   5985.302346     -30.616474 
   5985.312346     -30.574706 
   5985.322346     -30.532788 
   5985.332346     -30.490718 
   5985.342346     -30.448497 
   5985.352346     -30.406124 
   5985.362346     -30.363599 
   5985.372346     -30.320921 
   5985.382346     -30.278090 
   5985.392346     -30.235106 
   5985.402346     -30.191968 
   5985.412346     -30.148677 
   5985.422346     -30.105230 
   5985.432346     -30.061629 
   5985.442346     -30.017873 
   5985.452346     -29.973961 
   5985.462346     -29.929893 
   5985.472346     -29.885668 
   5985.482346     -29.841287 
   5985.492346     -29.796748 
   5985.502346     -29.752052 
   5985.512346     -29.707198 
   5985.522346     -29.662186 
   5985.532346     -29.617015 
   5985.542346     -29.571685 
   5985.552346     -29.526195 
   5985.562346     -29.480545 
   5985.572346     -29.434735 
   5985.582346     -29.388764 
   5985.592346     -29.342632 
   5985.602346     -29.296338 
   5985.612346     -29.249883 
   5985.622346     -29.203265 
   5985.632346     -29.156484 
   5985.642346     -29.109540 
   5985.652346     -29.062433 
   5985.662346     -29.015162 
   5985.672346     -28.967726 
   5985.682346     -28.920125 
   5985.692346     -28.872359 
   5985.702346     -28.824428 
   5985.712346     -28.776330 
   5985.722346     -28.728066 
   5985.732346     -28.679635 
   5985.742346     -28.631037 
   5985.752346     -28.582271 
   5985.762346     -28.533337 
   5985.772346     -28.484235 
   5985.782346     -28.434963 
   5985.792346     -28.385522 
   5985.802346     -28.335911 
   5985.812346     -28.286130 
   5985.822346     -28.236178 
   5985.832346     -28.186055 
   5985.842346     -28.135760 
   5985.852346     -28.085294 
   5985.862346     -28.034655 
   5985.872346     -27.983843 
   5985.882346     -27.932858 
   5985.892346     -27.881699 
   5985.902346     -27.830366 
   5985.912346     -27.778858 
   5985.922346     -27.727175 
   5985.932346     -27.675317 
   5985.942346     -27.623283 
   5985.952346     -27.571072 
   5985.962346     -27.518685 
   5985.972346     -27.466121 
   5985.982346     -27.413378 
   5985.992346     -27.360458 
   5986.002346     -27.307359 
   5986.012346     -27.254081 
   5986.022346     -27.200623 
   5986.032346     -27.146986 
   5986.042346     -27.093168 
   5986.052346     -27.039169 
   5986.062346     -26.984988 
   5986.072346     -26.930627 
   5986.082346     -26.876082 
   5986.092346     -26.821355 
   5986.102346     -26.766445 
   5986.112346     -26.711352 
   5986.122346     -26.656074 
   5986.132346     -26.600611 
   5986.142346     -26.544964 
   5986.152346     -26.489131 
   5986.162346     -26.433112 
   5986.172346     -26.376907 
   5986.182346     -26.320515 
   5986.192346     -26.263935 
   5986.202346     -26.207168 
   5986.212346     -26.150212 
   5986.222346     -26.093068 
   5986.232346     -26.035734 
   5986.242346     -25.978210 
   5986.252346     -25.920497 
   5986.262346     -25.862592 
   5986.272346     -25.804497 
   5986.282346     -25.746209 
   5986.292346     -25.687730 
   5986.302346     -25.629058 
   5986.312346     -25.570193 
   5986.322346     -25.511134 
   5986.332346     -25.451881 
   5986.342346     -25.392433 
   5986.352346     -25.332791 
   5986.362346     -25.272953 
   5986.372346     -25.212918 
   5986.382346     -25.152688 
   5986.392346     -25.092260 
   5986.402346     -25.031634 
   5986.412346     -24.970811 
   5986.422346     -24.909789 
   5986.432346     -24.848568 
   5986.442346     -24.787147 
   5986.452346     -24.725526 
   5986.462346     -24.663705 
   5986.472346     -24.601683 
   5986.482346     -24.539459 
   5986.492346     -24.477033 
   5986.502346     -24.414404 
   5986.512346     -24.351573 
   5986.522346     -24.288538 
   5986.532346     -24.225298 
   5986.542346     -24.161854 
   5986.552346     -24.098205 
   5986.562346     -24.034350 
   5986.572346     -23.970289 
   5986.582346     -23.906022 
   5986.592346     -23.841547 
   5986.602346     -23.776864 
   5986.612346     -23.711973 
   5986.622346     -23.646874 
   5986.632346     -23.581565 
   5986.642346     -23.516046 
   5986.652346     -23.450317 
   5986.662346     -23.384377 
   5986.672346     -23.318226 
   5986.682346     -23.251862 
   5986.692346     -23.185286 
   5986.702346     -23.118498 
   5986.712346     -23.051495 
   5986.722346     -22.984279 
   5986.732346     -22.916848 
   5986.742346     -22.849202 
   5986.752346     -22.781340 
   5986.762346     -22.713262 
   5986.772346     -22.644968 
   5986.782346     -22.576456 
   5986.792346     -22.507726 
   5986.802346     -22.438778 
   5986.812346     -22.369611 
   5986.822346     -22.300224 
   5986.832346     -22.230618 
   5986.842346     -22.160791 
   5986.852346     -22.090742 
   5986.862346     -22.020473 
   5986.872346     -21.949981 
   5986.882346     -21.879266 
   5986.892346     -21.808328 
   5986.902346     -21.737166 
   5986.912346     -21.665780 
   5986.922346     -21.594169 
   5986.932346     -21.522332 
   5986.942346     -21.450270 
   5986.952346     -21.377980 
   5986.962346     -21.305464 
   5986.972346     -21.232719 
   5986.982346     -21.159747 
   5986.992346     -21.086546 
   5987.002346     -21.013115 
   5987.012346     -20.939454 
   5987.022346     -20.865563 
   5987.032346     -20.791440 
   5987.042346     -20.717086 
   5987.052346     -20.642500 
   5987.062346     -20.567681 
   5987.072346     -20.492628 
   5987.082346     -20.417342 
   5987.092346     -20.341821 
   5987.102346     -20.266065 
   5987.112346     -20.190073 
   5987.122346     -20.113845 
   5987.132346     -20.037381 
   5987.142346     -19.960679 
   5987.152346     -19.883739 
   5987.162346     -19.806560 
   5987.172346     -19.729142 
   5987.182346     -19.651485 
   5987.192346     -19.573587 
   5987.202346     -19.495449 
   5987.212346     -19.417069 
   5987.222346     -19.338447 
   5987.232346     -19.259583 
   5987.242346     -19.180475 
   5987.252346     -19.101124 
   5987.262346     -19.021528 
   5987.272346     -18.941687 
   5987.282346     -18.861601 
   5987.292346     -18.781269 
   5987.302346     -18.700690 
   5987.312346     -18.619864 
   5987.322346     -18.538790 
   5987.332346     -18.457468 
   5987.342346     -18.375896 
   5987.352346     -18.294075 
   5987.362346     -18.212004 
   5987.372346     -18.129682 
   5987.382346     -18.047109 
   5987.392346     -17.964283 
   5987.402346     -17.881205 
   5987.412346     -17.797874 
   5987.422346     -17.714289 
   5987.432346     -17.630450 
   5987.442346     -17.546356 
   5987.452346     -17.462006 
   5987.462346     -17.377400 
   5987.472346     -17.292537 
   5987.482346     -17.207417 
   5987.492346     -17.122039 
   5987.502346     -17.036403 
   5987.512346     -16.950508 
   5987.522346     -16.864352 
   5987.532346     -16.777937 
   5987.542346     -16.691260 
   5987.552346     -16.604322 
   5987.562346     -16.517122 
   5987.572346     -16.429659 
   5987.582346     -16.341933 
   5987.592346     -16.253943 
   5987.602346     -16.165688 
   5987.612346     -16.077168 
   5987.622346     -15.988383 
   5987.632346     -15.899331 
   5987.642346     -15.810012 
   5987.652346     -15.720426 
   5987.662346     -15.630572 
   5987.672346     -15.540449 
   5987.682346     -15.450056 
   5987.692346     -15.359394 
   5987.702346     -15.268461 
   5987.712346     -15.177257 
   5987.722346     -15.085781 
   5987.732346     -14.994033 
   5987.742346     -14.902012 
   5987.752346     -14.809717 
   5987.762346     -14.717148 
   5987.772346     -14.624305 
   5987.782346     -14.531186 
   5987.792346     -14.437791 
   5987.802346     -14.344119 
   5987.812346     -14.250171 
   5987.822346     -14.155944 
   5987.832346     -14.061440 
   5987.842346     -13.966656 
   5987.852346     -13.871593 
   5987.862346     -13.776249 
   5987.872346     -13.680625 
   5987.882346     -13.584720 
   5987.892346     -13.488532 
   5987.902346     -13.392062 
   5987.912346     -13.295309 
   5987.922346     -13.198272 
   5987.932346     -13.100950 
   5987.942346     -13.003344 
   5987.952346     -12.905452 
   5987.962346     -12.807274 
   5987.972346     -12.708809 
   5987.982346     -12.610057 
   5987.992346     -12.511017 
   5988.002346     -12.411688 
   5988.012346     -12.312071 
   5988.022346     -12.212163 
   5988.032346     -12.111965 
   5988.042346     -12.011477 
   5988.052346     -11.910697 
   5988.062346     -11.809624 
   5988.072346     -11.708260 
   5988.082346     -11.606601 
   5988.092346     -11.504649 
   5988.102346     -11.402403 
   5988.112346     -11.299862 
   5988.122346     -11.197025 
   5988.132346     -11.093892 
   5988.142346     -10.990462 
   5988.152346     -10.886734 
   5988.162346     -10.782709 
   5988.172346     -10.678386 
   5988.182346     -10.573763 
   5988.192346     -10.468840 
   5988.202346     -10.363618 
   5988.212346     -10.258095 
   5988.222346     -10.152270 
   5988.232346     -10.046143 
   5988.242346      -9.939714 
   5988.252346      -9.832982 
   5988.262346      -9.725946 
   5988.272346      -9.618606 
   5988.282346      -9.510961 
   5988.292346      -9.403011 
   5988.302346      -9.294755 
   5988.312346      -9.186192 
   5988.322346      -9.077323 
   5988.332346      -8.968146 
   5988.342346      -8.858661 
   5988.352346      -8.748867 
   5988.362346      -8.638764 
   5988.372346      -8.528351 
   5988.382346      -8.417629 
   5988.392346      -8.306595 
   5988.402346      -8.195250 
   5988.412346      -8.083593 
   5988.422346      -7.971623 
   5988.432346      -7.859341 
   5988.442346      -7.746745 
   5988.452346      -7.633835 
   5988.462346      -7.520610 
   5988.472346      -7.407071 
   5988.482346      -7.293215 
   5988.492346      -7.179044 
   5988.502346      -7.064556 
   5988.512346      -6.949751 
   5988.522346      -6.834628 
   5988.532346      -6.719188 
   5988.542346      -6.603428 
   5988.552346      -6.487349 
   5988.562346      -6.370951 
   5988.572346      -6.254232 
   5988.582346      -6.137193 
   5988.592346      -6.019833 
   5988.602346      -5.902151 
   5988.612346      -5.784146 
   5988.622346      -5.665820 
   5988.632346      -5.547170 
   5988.642346      -5.428197 
   5988.652346      -5.308899 
   5988.662346      -5.189277 
   5988.672346      -5.069330 
   5988.682346      -4.949058 
   5988.692346      -4.828460 
   5988.702346      -4.707536 
   5988.712346      -4.586285 
   5988.722346      -4.464706 
   5988.732346      -4.342800 
   5988.742346      -4.220566 
   5988.752346      -4.098003 
   5988.762346      -3.975112 
   5988.772346      -3.851891 
   5988.782346      -3.728340 
   5988.792346      -3.604459 
   5988.802346      -3.480247 
   5988.812346      -3.355704 
   5988.822346      -3.230830 
   5988.832346      -3.105624 
   5988.842346      -2.980086 
   5988.852346      -2.854215 
   5988.862346      -2.728011 
   5988.872346      -2.601474 
   5988.882346      -2.474603 
   5988.892346      -2.347398 
   5988.902346      -2.219858 
   5988.912346      -2.091984 
   5988.922346      -1.963774 
   5988.932346      -1.835229 
   5988.942346      -1.706348 
   5988.952346      -1.577130 
   5988.962346      -1.447576 
   5988.972346      -1.317686 
   5988.982346      -1.187457 
   5988.992346      -1.056892 
   5989.002346      -0.925988 
   5989.012346      -0.794747 
   5989.022346      -0.663166 
   5989.032346      -0.531248 
   5989.042346      -0.398990 
   5989.052346      -0.266392 
   5989.062346      -0.133456 
   5989.072346      -0.000179 
   5989.082346       0.133438 
   5989.092346       0.267395 
   5989.102346       0.401693 
   5989.112346       0.536331 
   5989.122346       0.671311 
   5989.132346       0.806632 
   5989.142346       0.942295 
   5989.152346       1.078299 
   5989.162346       1.214646 
   5989.172346       1.351334 
   5989.182346       1.488365 
   5989.192346       1.625738 
   5989.202346       1.763455 
   5989.212346       1.901514 
   5989.222346       2.039916 
   5989.232346       2.178661 
   5989.242346       2.317750 
   5989.252346       2.457182 
   5989.262346       2.596958 
   5989.272346       2.737077 
   5989.282346       2.877540 
   5989.292346       3.018348 
   5989.302346       3.159499 
   5989.312346       3.300995 
   5989.322346       3.442834 
   5989.332346       3.585018 
   5989.342346       3.727547 
   5989.352346       3.870420 
   5989.362346       4.013637 
   5989.372346       4.157199 
   5989.382346       4.301105 
   5989.392346       4.445356 
   5989.402346       4.589951 
   5989.412346       4.734891 
   5989.422346       4.880175 
   5989.432346       5.025804 
   5989.442346       5.171778 
   5989.452346       5.318095 
   5989.462346       5.464758 
   5989.472346       5.611764 
   5989.482346       5.759115 
   5989.492346       5.906810 
   5989.502346       6.054849 
   5989.512346       6.203231 
   5989.522346       6.351958 
   5989.532346       6.501029 
   5989.542346       6.650443 
   5989.552346       6.800200 
   5989.562346       6.950301 
   5989.572346       7.100744 
   5989.582346       7.251531 
   5989.592346       7.402660 
   5989.602346       7.554132 
   5989.612346       7.705946 
   5989.622346       7.858103 
   5989.632346       8.010601 
   5989.642346       8.163440 
   5989.652346       8.316621 
   5989.662346       8.470143 
   5989.672346       8.624005 
   5989.682346       8.778208 
   5989.692346       8.932751 
   5989.702346       9.087634 
   5989.712346       9.242857 
   5989.722346       9.398418 
   5989.732346       9.554318 
   5989.742346       9.710556 
   5989.752346       9.867132 
   5989.762346      10.024046 
   5989.772346      10.181297 
   5989.782346      10.338884 
   5989.792346      10.496808 
   5989.802346      10.655067 
   5989.812346      10.813662 
   5989.822346      10.972591 
   5989.832346      11.131854 
   5989.842346      11.291451 
   5989.852346      11.451382 
   5989.862346      11.611644 
   5989.872346      11.772239 
   5989.882346      11.933166 
   5989.892346      12.094423 
   5989.902346      12.256010 
   5989.912346      12.417927 
   5989.922346      12.580173 
   5989.932346      12.742747 
   5989.942346      12.905649 
   5989.952346      13.068877 
   5989.962346      13.232432 
   5989.972346      13.396312 
   5989.982346      13.560517 
   5989.992346      13.725046 
   5990.002346      13.889898 
   5990.012346      14.055072 
   5990.022346      14.220568 
   5990.032346      14.386384 
   5990.042346      14.552520 
   5990.052346      14.718976 
   5990.062346      14.885749 
   5990.072346      15.052839 
   5990.082346      15.220246 
   5990.092346      15.387968 
   5990.102346      15.556005 
   5990.112346      15.724354 
   5990.122346      15.893016 
   5990.132346      16.061990 
   5990.142346      16.231274 
